activity_id,user_id,steps,minutes_meditated,activity_type,date,calories_burned,gym_visit,week
5797,831,15939,42,Crossfit,2024-01-05,768.03,True,1
5798,229,16260,18,Caminhada,2023-03-07,157.17,False,10
5799,766,10249,59,Crossfit,2023-04-23,555.34,True,16
5800,989,2311,10,Bike Indoor,2024-10-05,601.99,True,40
5801,210,11071,13,Meditação,2024-02-20,37.56,False,8
5802,431,6773,46,Caminhada,2023-03-12,148.68,False,10
5803,294,6905,24,Caminhada,2023-03-02,145.2,False,9
5804,743,3642,6,Corrida,2024-03-19,462.37,True,12
5805,753,6338,14,Crossfit,2023-11-10,876.77,True,45
5806,582,16346,29,Bike Indoor,2024-04-27,539.83,True,17
5807,104,18993,58,Meditação,2023-09-01,13.43,False,35
5808,204,9622,30,Bike Indoor,2024-05-31,451.23,True,22
5809,53,15655,23,Meditação,2024-01-05,46.14,False,1
5810,974,10105,54,Bike Indoor,2023-11-13,480.95,True,46
5811,940,6240,24,Meditação,2023-01-21,23.0,False,3
5812,375,14797,7,Crossfit,2024-11-28,821.89,True,48
5813,842,7806,29,Crossfit,2023-08-19,601.49,True,33
5814,54,757,35,Meditação,2024-06-09,30.95,False,23
5815,276,6220,49,Crossfit,2024-08-13,834.76,True,33
5816,335,10104,13,Meditação,2024-04-13,44.2,False,15
5817,31,14316,28,Caminhada,2024-11-24,223.13,False,47
5818,135,9326,26,Caminhada,2023-03-19,146.1,False,11
5819,58,8956,52,Bike Indoor,2024-07-16,607.12,True,29
5820,105,19109,49,Corrida,2024-06-13,759.36,True,24
5821,266,19752,35,Crossfit,2023-10-17,738.88,True,42
5822,522,3497,59,Bike Indoor,2023-08-06,301.8,True,31
5823,496,9864,33,Caminhada,2023-04-10,270.23,False,15
5824,253,8774,20,Caminhada,2023-05-29,91.36,False,22
5825,295,14039,37,Meditação,2024-01-20,15.05,False,3
5826,668,1821,10,Corrida,2023-06-04,523.07,True,22
5827,158,17569,32,Corrida,2024-01-30,551.99,True,5
5828,549,12717,14,Caminhada,2024-01-11,249.84,False,2
5829,631,18021,11,Crossfit,2023-04-12,694.59,True,15
5830,67,10372,23,Bike Indoor,2024-09-18,319.53,True,38
5831,754,8380,49,Caminhada,2023-04-02,208.99,False,13
5832,299,1746,36,Bike Indoor,2024-02-15,568.49,True,7
5833,463,5797,10,Crossfit,2024-02-10,907.11,True,6
5834,725,16283,55,Caminhada,2023-01-21,149.72,False,3
5835,820,8089,52,Corrida,2024-09-23,434.43,True,39
5836,101,19004,18,Caminhada,2024-02-12,188.27,False,7
5837,56,12137,53,Caminhada,2023-01-19,80.25,False,3
5838,332,7597,0,Caminhada,2024-06-19,54.27,False,25
5839,836,6107,16,Crossfit,2024-06-21,889.29,True,25
5840,751,2793,39,Meditação,2023-06-02,26.14,False,22
5841,393,11138,54,Crossfit,2023-10-28,762.5,True,43
5842,743,2500,15,Bike Indoor,2024-02-17,565.14,True,7
5843,874,13138,25,Meditação,2023-07-21,26.04,False,29
5844,381,8361,57,Crossfit,2023-05-19,525.57,True,20
5845,92,4925,42,Meditação,2023-01-24,20.11,False,4
5846,791,17464,58,Crossfit,2023-01-12,597.17,True,2
5847,447,4453,50,Caminhada,2023-05-15,294.35,False,20
5848,109,18632,55,Bike Indoor,2023-03-22,595.8,True,12
5849,317,14779,42,Crossfit,2023-12-21,725.77,True,51
5850,168,12100,14,Corrida,2023-03-11,425.35,True,10
5851,812,15162,7,Caminhada,2023-07-23,78.96,False,29
5852,982,1325,29,Bike Indoor,2024-08-13,625.16,True,33
5853,920,11369,13,Meditação,2023-10-06,47.82,False,40
5854,435,10340,32,Meditação,2024-01-14,11.25,False,2
5855,442,13408,41,Caminhada,2023-10-21,277.6,False,42
5856,218,18072,6,Caminhada,2024-02-19,145.14,False,8
5857,222,19369,17,Crossfit,2024-03-03,606.82,True,9
5858,673,18460,11,Crossfit,2023-06-05,551.12,True,23
5859,528,1461,1,Meditação,2024-08-10,40.87,False,32
5860,278,9594,49,Crossfit,2023-10-04,734.46,True,40
5861,569,72,28,Caminhada,2023-09-22,258.11,False,38
5862,574,6030,20,Bike Indoor,2023-02-18,390.46,True,7
5863,875,19180,6,Corrida,2024-09-01,671.43,True,35
5864,466,7717,51,Crossfit,2023-10-20,559.06,True,42
5865,839,13331,26,Meditação,2023-01-21,13.59,False,3
5866,754,13936,11,Crossfit,2024-03-19,566.7,True,12
5867,602,18877,19,Meditação,2024-06-18,42.36,False,25
5868,584,3576,56,Crossfit,2024-04-16,827.81,True,16
5869,838,8100,13,Bike Indoor,2023-05-18,366.39,True,20
5870,30,13612,9,Crossfit,2023-08-18,692.39,True,33
5871,359,5728,40,Caminhada,2024-02-09,240.92,False,6
5872,919,32,22,Bike Indoor,2023-12-23,414.27,True,51
5873,288,10886,29,Bike Indoor,2024-06-24,668.51,True,26
5874,86,14078,46,Bike Indoor,2023-01-21,665.84,True,3
5875,234,4373,57,Bike Indoor,2024-09-02,521.16,True,36
5876,747,14468,30,Corrida,2024-07-28,652.79,True,30
5877,313,13037,51,Crossfit,2024-10-06,826.61,True,40
5878,365,19982,55,Caminhada,2024-06-10,114.62,False,24
5879,777,14461,9,Crossfit,2023-04-15,682.66,True,15
5880,799,2392,18,Caminhada,2024-09-14,83.99,False,37
5881,839,11063,18,Bike Indoor,2023-12-02,669.95,True,48
5882,905,19061,43,Corrida,2024-02-28,689.54,True,9
5883,269,17785,22,Caminhada,2024-09-14,61.59,False,37
5884,698,817,58,Crossfit,2023-01-04,774.69,True,1
5885,131,6203,43,Crossfit,2024-04-13,671.54,True,15
5886,803,2438,40,Bike Indoor,2024-10-25,626.12,True,43
5887,993,17594,58,Meditação,2024-07-07,23.75,False,27
5888,789,6641,31,Meditação,2024-06-21,35.77,False,25
5889,832,16983,19,Corrida,2023-07-13,466.3,True,28
5890,351,14026,3,Caminhada,2023-12-26,189.69,False,52
5891,180,18230,32,Bike Indoor,2024-06-03,417.55,True,23
5892,802,18271,47,Caminhada,2023-03-14,91.22,False,11
5893,480,17063,0,Caminhada,2023-03-19,204.81,False,11
5894,889,19636,12,Crossfit,2024-10-21,819.32,True,43
5895,163,1835,2,Meditação,2023-03-09,49.33,False,10
5896,783,12222,11,Corrida,2024-11-25,667.64,True,48
5897,888,2177,28,Bike Indoor,2023-11-30,506.28,True,48
5898,96,8142,54,Bike Indoor,2023-03-26,665.05,True,12
5899,774,148,30,Caminhada,2024-05-10,257.07,False,19
5900,510,17879,40,Corrida,2023-03-20,619.5,True,12
5901,365,13105,35,Caminhada,2024-07-04,177.84,False,27
5902,981,1744,1,Bike Indoor,2023-11-02,676.79,True,44
5903,353,1646,21,Meditação,2023-01-20,34.69,False,3
5904,800,19379,21,Meditação,2024-08-04,38.55,False,31
5905,436,9864,40,Bike Indoor,2023-06-05,334.67,True,23
5906,83,13666,30,Bike Indoor,2023-04-27,587.32,True,17
5907,225,3667,51,Caminhada,2024-03-25,116.17,False,13
5908,412,16960,55,Meditação,2023-01-28,14.62,False,4
5909,735,11287,44,Crossfit,2024-09-01,924.83,True,35
5910,981,16302,13,Meditação,2023-11-25,37.65,False,47
5911,118,13010,28,Caminhada,2024-10-24,151.89,False,43
5912,482,4779,34,Meditação,2023-12-30,27.26,False,52
5913,192,8187,49,Caminhada,2024-02-23,99.28,False,8
5914,591,13029,8,Caminhada,2023-01-22,52.39,False,3
5915,590,2972,46,Meditação,2023-09-18,23.97,False,38
5916,659,18429,53,Bike Indoor,2023-03-01,359.37,True,9
5917,107,11140,31,Caminhada,2024-02-17,155.43,False,7
5918,382,18011,58,Bike Indoor,2023-06-12,633.53,True,24
5919,783,14847,55,Corrida,2023-04-24,445.9,True,17
5920,390,14423,26,Corrida,2023-12-20,436.7,True,51
5921,244,1488,9,Crossfit,2023-07-15,951.05,True,28
5922,585,9127,24,Caminhada,2023-02-14,236.28,False,7
5923,869,19947,48,Caminhada,2024-09-16,63.27,False,38
5924,468,9906,44,Crossfit,2023-06-28,539.79,True,26
5925,866,1802,32,Caminhada,2024-05-07,221.23,False,19
5926,934,15627,10,Caminhada,2023-11-21,142.59,False,47
5927,538,19975,36,Bike Indoor,2024-01-05,589.67,True,1
5928,210,3520,8,Caminhada,2024-07-21,151.11,False,29
5929,604,5896,6,Crossfit,2023-12-13,983.89,True,50
5930,637,15244,6,Crossfit,2023-04-25,847.21,True,17
5931,947,3311,33,Crossfit,2023-12-23,523.31,True,51
5932,73,18689,18,Crossfit,2023-06-16,665.25,True,24
5933,992,18351,19,Caminhada,2023-12-20,190.9,False,51
5934,635,8009,49,Crossfit,2023-04-25,570.94,True,17
5935,309,11906,41,Meditação,2024-02-12,10.1,False,7
5936,696,12227,24,Bike Indoor,2024-08-14,331.72,True,33
5937,699,5462,4,Caminhada,2023-11-19,181.07,False,46
5938,710,13060,47,Crossfit,2024-06-24,816.13,True,26
5939,590,3458,28,Corrida,2023-02-11,437.16,True,6
5940,860,3730,54,Caminhada,2024-04-04,216.29,False,14
5941,186,7547,26,Caminhada,2023-04-29,204.28,False,17
5942,856,27,24,Caminhada,2024-07-27,284.97,False,30
5943,253,15508,36,Meditação,2024-10-28,43.63,False,44
5944,13,19875,14,Caminhada,2024-03-25,285.81,False,13
5945,299,6423,53,Crossfit,2024-03-16,983.05,True,11
5946,76,12453,47,Meditação,2023-07-08,27.63,False,27
5947,51,17557,3,Meditação,2023-10-12,29.52,False,41
5948,787,16722,13,Crossfit,2023-04-14,640.81,True,15
5949,149,9260,55,Meditação,2024-07-22,30.34,False,30
5950,731,15861,48,Meditação,2024-04-01,16.03,False,14
5951,122,17225,16,Crossfit,2023-11-07,835.72,True,45
5952,211,12476,20,Crossfit,2024-11-14,512.47,True,46
5953,280,12938,15,Caminhada,2024-01-19,108.91,False,3
5954,538,16677,25,Caminhada,2024-10-29,102.02,False,44
5955,685,10049,8,Caminhada,2023-06-14,284.47,False,24
5956,156,18031,1,Meditação,2024-02-11,15.8,False,6
5957,238,5614,42,Caminhada,2024-08-03,272.69,False,31
5958,376,11683,14,Bike Indoor,2024-04-20,349.74,True,16
5959,82,11687,34,Crossfit,2023-02-27,825.35,True,9
5960,492,3801,23,Caminhada,2024-02-20,129.97,False,8
5961,356,8280,47,Bike Indoor,2024-08-19,426.4,True,34
5962,925,7376,52,Meditação,2024-09-04,49.93,False,36
5963,273,10148,50,Bike Indoor,2023-09-08,390.42,True,36
5964,580,14060,53,Bike Indoor,2023-08-08,381.02,True,32
5965,44,17283,37,Corrida,2023-06-09,635.73,True,23
5966,573,19861,13,Caminhada,2023-07-06,235.19,False,27
5967,123,1744,36,Caminhada,2024-08-21,295.63,False,34
5968,349,18637,36,Bike Indoor,2024-04-08,580.57,True,15
5969,708,11853,5,Meditação,2024-05-12,32.47,False,19
5970,330,14663,17,Caminhada,2023-11-26,152.28,False,47
5971,409,1633,21,Caminhada,2023-12-15,198.78,False,50
5972,991,8149,17,Bike Indoor,2024-05-14,540.33,True,20
5973,323,14671,50,Meditação,2024-10-28,18.71,False,44
5974,111,4701,1,Corrida,2024-05-04,668.48,True,18
5975,770,13349,31,Meditação,2023-10-07,18.18,False,40
5976,89,1013,16,Caminhada,2023-06-13,172.49,False,24
5977,433,16279,59,Bike Indoor,2024-02-02,403.95,True,5
5978,710,3299,0,Caminhada,2023-03-09,128.2,False,10
5979,794,1506,8,Meditação,2024-03-03,34.56,False,9
5980,712,4803,12,Meditação,2024-03-07,12.58,False,10
5981,99,17361,35,Meditação,2024-01-10,10.48,False,2
5982,539,18201,36,Crossfit,2024-09-23,565.31,True,39
5983,601,14760,57,Caminhada,2024-11-27,92.18,False,48
5984,146,10826,29,Corrida,2024-02-27,479.15,True,9
5985,694,13821,30,Crossfit,2024-10-03,886.97,True,40
5986,257,13007,22,Meditação,2023-03-19,27.87,False,11
5987,189,15786,49,Caminhada,2024-05-02,167.48,False,18
5988,240,9140,27,Caminhada,2023-06-19,211.08,False,25
5989,871,6798,58,Meditação,2023-02-07,39.16,False,6
5990,899,16857,9,Bike Indoor,2024-07-20,301.4,True,29
5991,503,567,24,Caminhada,2023-10-17,264.18,False,42
5992,708,11624,59,Corrida,2024-07-11,795.37,True,28
5993,809,12215,35,Caminhada,2023-06-20,80.45,False,25
5994,677,7966,25,Caminhada,2024-10-03,212.77,False,40
5995,819,18642,25,Caminhada,2024-11-06,50.6,False,45
5996,271,8120,44,Caminhada,2024-08-04,62.26,False,31
5997,520,16279,12,Crossfit,2023-10-19,642.5,True,42
5998,550,11336,16,Bike Indoor,2024-08-03,638.56,True,31
5999,114,4310,39,Caminhada,2024-02-26,213.13,False,9
6000,339,13187,3,Corrida,2023-04-15,578.33,True,15
6001,568,14089,22,Crossfit,2024-07-19,719.3,True,29
6002,943,1982,34,Crossfit,2024-02-10,733.03,True,6
6003,986,1096,10,Crossfit,2024-04-03,655.52,True,14
6004,359,13582,11,Bike Indoor,2023-09-05,651.09,True,36
6005,650,19954,8,Bike Indoor,2023-11-05,527.15,True,44
6006,614,6497,14,Meditação,2024-01-08,29.36,False,2
6007,334,13545,44,Caminhada,2023-04-16,166.27,False,15
6008,689,11582,36,Bike Indoor,2023-11-11,674.33,True,45
6009,169,15378,4,Corrida,2024-08-31,689.46,True,35
6010,339,10864,18,Bike Indoor,2024-06-22,357.93,True,25
6011,798,18803,10,Corrida,2023-03-13,574.79,True,11
6012,261,4279,8,Meditação,2024-01-13,21.53,False,2
6013,887,17057,34,Bike Indoor,2024-05-10,694.75,True,19
6014,735,19186,49,Bike Indoor,2023-07-04,466.16,True,27
6015,199,7312,26,Bike Indoor,2023-05-14,327.15,True,19
6016,211,15440,12,Bike Indoor,2023-06-23,464.48,True,25
6017,287,2369,56,Caminhada,2024-09-01,130.34,False,35
6018,692,16192,59,Caminhada,2024-01-28,199.9,False,4
6019,762,17450,11,Corrida,2023-03-05,490.43,True,9
6020,743,5432,8,Caminhada,2024-02-19,58.99,False,8
6021,472,687,41,Meditação,2024-02-07,13.84,False,6
6022,482,13175,27,Meditação,2023-04-23,21.33,False,16
6023,23,68,12,Meditação,2023-03-06,23.93,False,10
6024,560,10295,19,Crossfit,2024-02-05,917.23,True,6
6025,109,6774,51,Crossfit,2023-10-17,635.03,True,42
6026,296,16803,12,Corrida,2024-04-27,412.6,True,17
6027,6,12190,26,Meditação,2024-02-24,41.23,False,8
6028,550,10789,25,Bike Indoor,2023-11-11,647.57,True,45
6029,681,6891,28,Corrida,2023-03-30,596.92,True,13
6030,868,10316,28,Corrida,2024-10-22,513.97,True,43
6031,795,439,21,Corrida,2023-12-23,708.86,True,51
6032,203,17592,8,Crossfit,2024-06-01,504.45,True,22
6033,325,18947,23,Caminhada,2023-12-31,281.01,False,52
6034,825,7466,41,Caminhada,2023-09-24,266.38,False,38
6035,785,17637,18,Crossfit,2024-02-10,772.42,True,6
6036,244,3209,37,Crossfit,2023-05-19,638.79,True,20
6037,327,3549,30,Crossfit,2023-06-14,516.42,True,24
6038,987,16998,38,Caminhada,2024-11-27,299.96,False,48
6039,47,3078,14,Bike Indoor,2024-10-27,604.83,True,43
6040,761,3490,53,Meditação,2023-04-16,23.55,False,15
6041,591,3543,31,Meditação,2023-05-29,10.77,False,22
6042,622,18284,50,Meditação,2023-07-04,35.57,False,27
6043,13,6751,45,Corrida,2024-02-14,794.76,True,7
6044,907,14906,47,Caminhada,2024-11-05,226.77,False,45
6045,380,18096,45,Bike Indoor,2023-07-20,333.49,True,29
6046,365,14425,28,Meditação,2024-09-09,26.09,False,37
6047,602,18713,56,Bike Indoor,2023-08-08,343.67,True,32
6048,342,11811,51,Bike Indoor,2024-04-14,664.86,True,15
6049,860,17578,33,Corrida,2024-03-09,532.17,True,10
6050,792,6781,8,Caminhada,2023-01-29,233.34,False,4
6051,221,17762,34,Caminhada,2023-03-05,71.17,False,9
6052,73,15563,5,Crossfit,2023-04-06,564.21,True,14
6053,746,14797,36,Meditação,2024-10-27,37.18,False,43
6054,772,17133,13,Caminhada,2024-06-23,260.87,False,25
6055,625,300,46,Bike Indoor,2024-05-24,380.58,True,21
6056,46,4695,49,Bike Indoor,2023-12-06,467.33,True,49
6057,504,12174,48,Caminhada,2024-11-18,204.85,False,47
6058,274,16222,8,Caminhada,2023-09-08,249.07,False,36
6059,555,16661,18,Crossfit,2023-10-06,814.1,True,40
6060,208,10750,22,Bike Indoor,2023-02-08,338.17,True,6
6061,929,7307,56,Caminhada,2023-03-10,185.7,False,10
6062,861,18545,40,Caminhada,2023-10-04,271.15,False,40
6063,615,13818,27,Bike Indoor,2023-04-30,647.21,True,17
6064,124,1389,15,Caminhada,2023-03-27,196.25,False,13
6065,10,8882,25,Crossfit,2023-06-26,997.85,True,26
6066,329,19852,37,Bike Indoor,2024-08-28,342.05,True,35
6067,187,10040,39,Meditação,2023-04-02,29.14,False,13
6068,543,6141,24,Corrida,2024-02-24,710.05,True,8
6069,668,13110,34,Meditação,2023-03-22,15.64,False,12
6070,60,5969,53,Caminhada,2023-12-07,293.19,False,49
6071,761,13162,4,Bike Indoor,2024-02-25,441.62,True,8
6072,899,9131,6,Bike Indoor,2023-08-16,440.06,True,33
6073,886,5037,22,Meditação,2024-04-17,18.53,False,16
6074,951,14693,24,Meditação,2023-03-29,21.52,False,13
6075,782,2451,0,Meditação,2023-12-16,33.1,False,50
6076,442,24,21,Caminhada,2024-10-01,157.34,False,40
6077,217,5962,52,Crossfit,2023-07-09,596.69,True,27
6078,911,2556,3,Bike Indoor,2024-10-07,623.66,True,41
6079,2,16444,57,Meditação,2023-05-16,12.49,False,20
6080,536,7675,27,Meditação,2023-11-21,43.39,False,47
6081,718,16506,47,Meditação,2023-02-09,21.0,False,6
6082,832,5616,58,Caminhada,2024-10-11,173.98,False,41
6083,711,10294,13,Caminhada,2023-10-14,145.27,False,41
6084,356,17570,32,Caminhada,2023-09-13,192.65,False,37
6085,626,14010,3,Meditação,2024-08-19,41.84,False,34
6086,792,13394,41,Bike Indoor,2024-02-24,695.73,True,8
6087,667,9922,10,Crossfit,2024-06-22,653.03,True,25
6088,165,4089,38,Meditação,2023-10-18,32.15,False,42
6089,998,14448,31,Corrida,2023-11-12,586.4,True,45
6090,734,2472,3,Crossfit,2023-05-12,999.46,True,19
6091,91,10469,0,Corrida,2024-08-25,723.57,True,34
6092,167,7450,25,Corrida,2024-06-22,558.83,True,25
6093,959,2964,32,Bike Indoor,2023-10-30,490.75,True,44
6094,207,8104,16,Bike Indoor,2023-10-09,398.38,True,41
6095,282,17694,26,Caminhada,2024-05-06,238.81,False,19
6096,65,2212,41,Crossfit,2023-10-07,922.61,True,40
6097,888,9454,4,Bike Indoor,2024-05-14,685.99,True,20
6098,516,6792,6,Bike Indoor,2023-07-18,526.33,True,29
6099,157,9554,24,Bike Indoor,2024-01-10,568.27,True,2
6100,761,8703,7,Meditação,2023-10-27,27.84,False,43
6101,769,13219,33,Bike Indoor,2024-10-27,543.65,True,43
6102,747,15399,40,Meditação,2023-10-26,23.95,False,43
6103,306,18229,3,Crossfit,2024-07-08,868.84,True,28
6104,878,7660,11,Corrida,2023-11-18,409.08,True,46
6105,982,1702,57,Crossfit,2023-04-20,514.23,True,16
6106,395,16774,30,Crossfit,2024-09-14,858.06,True,37
6107,74,17038,10,Caminhada,2024-04-15,282.67,False,16
6108,187,4271,36,Corrida,2024-02-16,652.9,True,7
6109,574,8955,43,Caminhada,2024-05-27,231.63,False,22
6110,337,19784,58,Corrida,2024-04-24,729.57,True,17
6111,676,11459,52,Caminhada,2023-05-20,140.42,False,20
6112,568,6674,35,Meditação,2024-11-20,14.32,False,47
6113,623,17469,44,Crossfit,2024-05-18,966.55,True,20
6114,730,5446,21,Bike Indoor,2023-03-01,675.43,True,9
6115,240,1963,0,Meditação,2023-07-02,27.67,False,26
6116,533,9977,49,Bike Indoor,2024-02-23,386.87,True,8
6117,141,10466,3,Bike Indoor,2023-08-15,656.94,True,33
6118,265,5177,35,Caminhada,2024-01-26,227.11,False,4
6119,139,11160,7,Bike Indoor,2023-05-24,303.29,True,21
6120,459,4572,24,Caminhada,2024-07-17,76.93,False,29
6121,70,7543,27,Bike Indoor,2024-08-15,693.28,True,33
6122,385,8907,51,Caminhada,2024-10-22,59.53,False,43
6123,630,16626,37,Bike Indoor,2023-01-27,413.02,True,4
6124,198,6510,35,Meditação,2024-09-14,31.94,False,37
6125,205,17221,35,Meditação,2024-05-22,17.37,False,21
6126,726,3323,59,Bike Indoor,2024-08-13,392.82,True,33
6127,568,19337,42,Bike Indoor,2023-05-07,441.19,True,18
6128,799,9537,59,Corrida,2024-03-31,507.82,True,13
6129,982,10615,40,Crossfit,2023-10-08,901.68,True,40
6130,805,1432,45,Crossfit,2024-01-30,750.14,True,5
6131,687,7655,3,Meditação,2023-11-15,21.14,False,46
6132,859,8431,12,Meditação,2024-03-16,22.52,False,11
6133,882,8330,37,Caminhada,2023-12-07,59.97,False,49
6134,974,11385,44,Meditação,2024-11-24,11.98,False,47
6135,640,8611,24,Crossfit,2023-04-29,858.95,True,17
6136,431,13872,2,Meditação,2024-11-20,14.52,False,47
6137,890,16687,54,Meditação,2024-01-03,29.03,False,1
6138,325,2162,31,Caminhada,2024-01-20,260.59,False,3
6139,442,6486,38,Caminhada,2024-05-24,142.11,False,21
6140,804,4102,0,Caminhada,2024-08-04,136.44,False,31
6141,288,15948,10,Bike Indoor,2023-06-07,649.22,True,23
6142,226,10418,1,Meditação,2024-09-01,44.59,False,35
6143,64,1168,4,Bike Indoor,2023-03-27,652.05,True,13
6144,967,415,55,Bike Indoor,2023-12-27,528.77,True,52
6145,938,10905,21,Crossfit,2023-03-26,976.15,True,12
6146,560,13432,45,Crossfit,2023-12-25,909.48,True,52
6147,714,5243,12,Crossfit,2023-05-13,707.82,True,19
6148,498,16533,47,Meditação,2024-01-22,35.18,False,4
6149,849,5899,22,Meditação,2023-09-04,14.87,False,36
6150,926,838,46,Corrida,2023-05-21,620.53,True,20
6151,917,6144,30,Caminhada,2024-03-22,115.79,False,12
6152,60,9888,34,Caminhada,2023-03-17,120.89,False,11
6153,397,12531,37,Meditação,2023-04-08,15.03,False,14
6154,257,15935,40,Bike Indoor,2023-10-30,443.28,True,44
6155,577,7466,34,Caminhada,2024-04-10,170.35,False,15
6156,239,15095,44,Crossfit,2023-02-24,800.18,True,8
6157,801,11193,12,Bike Indoor,2023-11-01,421.95,True,44
6158,38,1320,53,Meditação,2024-06-17,41.69,False,25
6159,25,13264,6,Meditação,2023-02-04,30.84,False,5
6160,410,12227,4,Bike Indoor,2024-06-23,555.22,True,25
6161,461,17907,57,Caminhada,2024-05-03,119.54,False,18
6162,571,5234,28,Caminhada,2024-11-12,253.53,False,46
6163,988,12070,7,Caminhada,2023-05-20,206.07,False,20
6164,417,6144,7,Crossfit,2024-10-02,931.17,True,40
6165,357,552,53,Bike Indoor,2023-04-10,363.98,True,15
6166,383,16865,6,Meditação,2024-01-08,25.23,False,2
6167,809,15969,18,Bike Indoor,2023-01-23,345.21,True,4
6168,158,599,38,Bike Indoor,2023-10-11,386.21,True,41
6169,569,15098,22,Meditação,2023-04-23,25.78,False,16
6170,433,14800,35,Caminhada,2024-01-08,273.65,False,2
6171,48,9356,41,Corrida,2023-07-16,622.82,True,28
6172,328,12870,31,Bike Indoor,2023-06-13,432.15,True,24
6173,433,12424,44,Bike Indoor,2024-03-06,598.76,True,10
6174,431,1982,3,Meditação,2024-07-21,10.79,False,29
6175,56,18018,29,Crossfit,2023-01-10,685.05,True,2
6176,577,7830,50,Bike Indoor,2024-10-06,540.33,True,40
6177,268,2997,41,Caminhada,2024-02-02,195.81,False,5
6178,69,17070,38,Corrida,2023-06-01,643.02,True,22
6179,728,11606,4,Meditação,2023-07-10,18.46,False,28
6180,902,1759,2,Caminhada,2023-10-04,134.27,False,40
6181,601,7023,21,Caminhada,2024-05-07,282.89,False,19
6182,449,13892,27,Crossfit,2023-08-31,986.99,True,35
6183,793,18864,21,Crossfit,2024-05-02,656.02,True,18
6184,257,15409,21,Crossfit,2023-10-03,822.25,True,40
6185,672,9529,33,Corrida,2023-07-09,496.52,True,27
6186,490,114,28,Meditação,2024-09-18,24.74,False,38
